5591	BLK	52.286775709556764
3512	KCNE1	14.6671785108542
2011	BLM	78.3141168635585
3510	KCNE2	9.621698523233016
3511	KCNE3	10.288547540453106
3507	KCNE4	9.752481033820196
9124	ZC4H2	4.039028051411952
10045	IREB2	19.75664839341927
3091	FBXO47	8.52690278221938
14275	FBXO48	2.638888888888889
10048	FBXO45	5.838417369305135
14771	C6orf25	7.549168793418347
7004	FBXO43	19.541406673355972
4510	FBXO44	32.62505755045801
16466	NPAS1	4.0
1604	NPAS2	33.632470482717814
4388	FBXO41	31.148170091929693
11753	NPAS3	6.984409330323552
10041	FBXO42	3.9721604887082953
4481	FBXO40	31.06611002574861
16420	ENSP00000482263	1.0
9323	MBIP	20.80881645575439
6771	BMF	8.461503956745094
10816	NEK8	9.854895495378708
5918	NEK9	36.92073897784525
12699	KCNF1	9.332087670086857
11639	SDF2L1	7.787020909664053
6757	RASL10A	6.76572985862715
10136	NEK4	2.9828247088309006
1353	HTR1E	35.70393051082675
1201	HTR1F	34.5076890067392
16814	RASL10B	2.0
5933	NEK6	26.958560108361972
14634	FBXO38	3.375
5494	TNFRSF9	21.8433322997787
14251	STYX	2.0
10044	FBXO39	8.956855284711072
5915	NEK7	25.384897489392493
1224	HTR1D	36.77815234651781
10042	FBXO36	4.768548387096773
1157	HTR1A	44.63884485410667
1297	HTR1B	38.09615450980002
10795	FBXO34	5.82665038172928
8389	C6orf15	3.92602495543672
13760	BMX	11.765539467034971
3254	FBXO32	38.18535128357314
9184	FBXO33	4.430043859649123
4576	FBXO30	33.708836622837346
4572	FBXO31	31.028242622918462
13327	FAM90A1	3.8273809523809526
10792	DRAP1	11.793620593737531
17060	C6orf10	1.0
2009	MNAT1	116.27190775362668
8691	PIWIL2	11.410198376648824
3493	KCNK5	6.623403013114382
16660	BCAR3	2.9904688790069094
11262	PIWIL1	14.961818931121568
13538	KCNK6	1.0
11276	PIWIL4	10.947400672101276
15400	KCNK7	2.0
5223	ALAS2	22.220322847813552
12468	PIWIL3	2.9324430479183032
7773	ALAS1	26.34729528254266
15396	KCNK9	2.0166666666666666
16735	ONECUT2	1.0
15261	ONECUT3	1.0
11082	ONECUT1	9.364975196453987
3048	HTR2B	42.07213741368265
3694	PPWD1	58.77652537510602
2992	HTR2C	54.378696329936126
14103	NENF	9.707758077974553
3031	HTR2A	49.80058788768315
2515	TNFSF13B	51.4558328190521
11665	BOC	6.810721267782627
4026	SPDL1	57.015083093757376
4694	NEO1	15.325337780857557
3636	BCAS2	46.942990236576804
14052	BOK	3.7104980842911877
10085	MBL2	10.562578617354228
16977	BCAS1	1.0
11138	SLC36A1	2.774629363940698
7493	BCAS4	8.709858211391676
7974	BCAS3	5.0
15366	SLC36A2	3.9068627450980387
5052	PIANP	4.0
13094	VPS13C	1.0
16398	HTR3E	1.0
6007	DHPS	8.167267842809638
11818	VPS13D	1.9333333333333333
15876	HTR3C	1.0
15105	VPS13A	4.0
14443	VPS13B	1.0
16397	HTR3D	1.0
911	HTR3A	33.675423211835785
12927	HTR3B	3.8851760607191737
6017	RABGGTB	21.885922361194414
6030	RABGGTA	25.791528846212675
9140	NEMF	22.174531767646993
6715	C1D	82.77527815862987
539	BPI	47.820454574404046
5640	BCAT1	10.903773031683555
5630	BCAT2	11.964505557964861
11336	C1S	17.325556663040945
11327	C1R	11.433551664650757
14316	LRTM1	1.0
16511	LENG9	1.0
14388	LENG8	3.0
6446	IL2RG	73.63061199878362
12775	DRAM1	1.0
16377	AWAT1	3.0
3584	U2AF2	70.86526217377978
8131	AWAT2	12.506171861059
14696	DRAM2	1.0
701	KCNJ1	8.514924635286024
3509	KCNJ2	27.922302309602205
9733	KCNJ3	19.35644795415172
3500	KCNJ4	21.465272220194084
9730	KCNJ5	21.159430192710907
5017	COL26A1	11.4260814731142
9727	KCNJ6	18.51701584417698
3543	GPKOW	46.71240845072479
10986	KCNJ8	2.4230769230769234
9724	KCNJ9	18.334216104476788
1339	HTR5A	38.13877210357409
7283	GSTZ1	7.579098605744521
6837	BRE	70.63242597025707
1774	IL2RA	74.63395064935459
4764	IL2RB	75.70435294474909
15397	KCNK1	2.0
15401	KCNK2	3.9771669017254814
15399	KCNK3	2.6833333333333336
17006	CDRT15	1.0
1457	BCAR1	99.78225643990812
12698	KCNK4	1.8555555555555556
16503	SLC23A2	2.0
7048	CERK	11.685808611172167
15286	SLC23A1	2.0
10881	LGALSL	0.0
5706	CCP110	37.6296215848857
11009	PEX26	17.561251322044495
14825	LGALS4	11.31259772845545
5667	C4B	18.195788776240768
7968	LGALS3	17.86558922597416
522	C4A	45.08751683384129
556	LGALS1	33.72728178782294
12821	IL36A	3.111908733468366
12820	IL36B	3.6209274924871253
9886	MCIDAS	7.356379585326954
1502	BSG	33.816942516523326
12348	LGALS9	3.9125576623933918
13667	ATXN7L1	8.308167280543637
7676	BSN	12.515514802794808
15626	ATXN7L2	1.0
14016	LGALS8	2.0
9217	LGALS7	6.872577899057166
9341	ATXN7L3	18.020716336227192
9244	CER1	14.239015647531039
14802	BSX	1.0
14242	GOLPH3L	1.0
8761	BTC	24.027797795472065
11572	CFDP1	10.776619949956599
11908	BTD	6.559869156459223
13278	CRISPLD1	1.0
5397	SOAT1	8.555399874796707
5395	SOAT2	10.364673934070765
3490	KCNQ1	30.323253804355893
11348	SUB1	5.911200837242669
6282	NINJ1	1.9893462739848282
3513	KCNQ2	26.316958572597095
3496	KCNQ3	22.325208492065652
2649	BTK	71.05811069797566
3504	KCNQ4	16.12815534270642
3498	KCNQ5	24.002810260738727
15357	CES3	1.0
11837	CES2	16.540322870296396
9213	CES1	23.472500327792
5367	CETP	21.9839124539242
5571	GRB7	29.966354114188487
3699	DHX8	55.286666402466444
14137	RRAD	1.0
3655	DHX9	102.21723071111654
16812	ZBTB1	1.0
13297	ZBTB3	1.0
15885	ZBTB2	1.0
6809	NEU2	4.42762878368667
16611	NKAIN2	1.0
10810	PKHD1	7.857537138787139
6802	NEU3	5.42762878368667
14333	NKAIN1	2.1666666666666665
4930	NEU4	5.899851005908892
2154	MC2R	39.032464930753605
16591	NKAIN4	1.0
16297	NKAIN3	1.0
2194	RRAS	72.66705865490023
23	RACGAP1	103.15073874128036
1632	NEU1	35.402000549196096
12715	KCNN1	6.244324335085205
7896	FAM192A	9.521650502078261
12558	KCNN2	7.883604620017664
12713	KCNN3	7.167401258162128
728	KCNN4	13.962457917982002
8097	BBS2	21.2899161155448
14332	SLC10A4	2.657142857142857
1139	NTNG1	7.788173061588435
11063	BBS1	26.707384560949055
1137	NTNG2	8.77324768845411
17123	SLC10A5	1.0
5337	XBP1	29.607604222224825
14335	SLC10A6	1.0
13920	ENSP00000363654	2.984644720995584
7330	SLC10A7	2.880952380952381
4087	YES1	109.96200038181507
7329	SLC10A1	12.833103154700167
11283	SLC10A2	5.3100301403212935
13997	SPDYC	1.9949278960077632
13565	SLC10A3	2.657142857142857
12819	IL36G	3.451055419319923
14025	SUCO	6.109682133723054
8265	NET1	17.08884777422374
11010	PEX5L	14.354515063308789
16546	ZBTB6	1.0
2119	MC1R	40.01812696927309
10325	OR4D11	13.835084645510223
9653	SPDYA	4.980003575266759
10493	OR4D10	13.835084645510221
2655	GRB2	157.02113893527007
2637	GRAP	7.786391700000558
8246	TFB1M	13.750103090643371
4835	C8B	13.608458308921373
4827	C8A	20.17411421603999
12561	1-Dec	2.8550653594771243
2112	MC4R	47.23160518301047
9145	C8G	6.814584610663628
15317	KCNT1	2.9411255411255413
2570	SUFU	79.35653352797681
8105	BBS9	19.94062765707998
2666	FCER1A	36.07294021185759
11058	BBS7	23.52648464683683
8108	BBS5	22.768421412738423
8101	BBS4	22.3923670582718
6008	EIF5AL1	44.19138990434206
12504	ZHX2	6.987125147971545
6560	PCYT1B	11.381004174530549
2638	FCER1G	83.04886516215771
6597	PCYT1A	19.147239642397185
15608	ZHX3	1.0
6204	AGTRAP	32.50972129501647
7290	CACYBP	17.871386664923694
8945	TFB2M	58.11597430856664
15056	ZHX1	3.0
12601	RNF144A	9.255744925189713
2159	MC3R	38.6092869630329
4542	RNF144B	39.198316330998125
12717	KCNU1	7.288028074865943
11066	PITPNM1	5.4507140717067815
13357	PITPNM3	3.0
15862	PITPNM2	2.955977229601518
2335	TAX1BP1	22.630240142538494
814	TAX1BP3	13.502941683398289
13554	FAM32A	1.0
15427	FAM193B	2.95703933747412
5718	SSNA1	28.488249023828484
10698	FAM35A	1.4807692307692308
15643	NEXN	3.760547233020448
14793	FAM196B	1.9444444444444442
16886	FAM196A	0.0
8594	PEX16	10.542770878279185
7237	PEX19	21.37107635679
11238	KLHL1	2.0
4395	KLHL2	37.74540559185097
7716	PEX10	22.642329435652304
4410	KLHL3	34.383801252637944
14400	KLHL4	1.0
15906	KCNRG	1.3823529411764706
7715	PEX12	21.820163942694546
7706	PEX13	22.66237145267078
7727	PEX14	21.981704206468457
4438	KLHL9	37.044888126654335
13601	ETAA1	3.4951923076923075
5506	TFAP4	6.0
15273	KCNS1	6.0
4525	KLHL5	31.725046283916782
13672	FAM195A	1.0
14078	KCNS2	5.166666666666666
13728	KLHL7	1.0
13903	KCNS3	12.396960112018283
13729	KLHL8	5.487403558494726
2170	MC5R	33.35812240877511
3286	INPPL1	40.8160313054996
1769	PLAT	26.589212445438594
6628	PLB1	14.213967069414654
6691	TXN2	15.863368024487231
2684	IGF1R	95.44005286429993
13626	FAM198A	3.6059757004711135
11845	PPIP5K1	8.356703296703298
1447	PLAU	56.49092908870032
13267	PPIP5K2	7.633295418032259
13627	FAM198B	3.605975700471113
6626	ENPP2	12.348290563745321
4101	ENPP1	63.66510461037429
15738	ENPP4	2.0
4113	ENPP3	50.236006951674234
12865	ENPP6	4.13043623043623
7054	ENPP7	10.263847015986045
13483	CARD10	5.584313298490128
5360	ADAM11	3.0
537	ADAM10	95.11475128157034
11401	DHDDS	8.922967262534845
10701	ADAM19	3.0
3991	ADAM17	49.18672636668488
7597	BRMS1	33.39355123178282
10700	ADAM15	9.791534934334704
13792	ADAM12	9.830459819130429
16793	CARD17	2.4761344537815124
9422	PLAA	20.458106832120727
16792	CARD18	2.4761344537815124
16103	CARD16	4.974853216510237
13484	CARD14	5.629111705657873
2634	CARD11	25.053041697610304
14330	HTRA4	3.0
16539	PLD5	1.0
11319	HTRA1	4.917508417508417
7556	HTRA2	20.428475145968267
9740	PLD4	14.927840682242394
8737	DAPP1	31.55240255681877
11270	PLD6	5.052698412698413
857	PLD1	77.04224417213082
6629	PLD3	15.992034369025323
873	PLD2	62.52703994589889
9380	GRK1	13.044317291989053
8020	NME1-NME2	54.338001789719385
15274	KCNV1	4.0
8748	KCNV2	9.87593984962406
3046	GRK5	60.10362487455633
11619	GRK4	9.682068239840278
9384	GRK7	6.857304304976061
11450	GRK6	20.179323895061696
14502	PIBF1	4.522348484848485
16061	SPATA31A7	0.0
7028	CHCHD10	14.767005701223328
16326	FAM199X	1.0
191	IGF2R	76.41566210633924
11607	ZMYND19	4.324359373378981
2644	PLEK	28.323364906443192
15544	PITPNC1	1.0
3066	GRM1	70.45255775840056
1183	GRM3	41.59158815570667
1367	GRM2	38.94090983154583
3027	GRM5	63.24773208817069
7466	CA1	5.6535947712418295
1268	GRM4	38.373571306090184
7461	CA3	2.0
1305	GRM7	37.33364610407756
12979	ZIC2	4.29702380952381
1211	GRM6	39.47923764585262
7458	CA2	13.866354995962823
9767	ZIC3	8.401754620480121
14608	ZIC1	6.302016488413547
7460	CA4	2.0
1286	GRM8	37.06001026804771
7453	CA7	3.0
7455	CA6	2.6666666666666665
5859	MYBL2	45.501017723314035
7456	CA9	11.470732705256976
7467	CA8	4.637568870523416
14231	ENSP00000471635	2.0
13325	MYBL1	11.429171744340712
15024	SUN3	3.248824451410658
7838	SUN2	35.097738235051494
7862	SUN1	39.71732205857087
6303	ATP6AP1	26.147000430442386
2411	CAD	23.57360686632444
3316	ATP6AP2	55.064536141017825
15696	SUN5	1.0
10919	ELF1	9.494444605454463
10920	ELF2	4.373761474318548
5418	GFOD1	1.625
4132	ELF3	21.03060135015906
4133	ELF5	2.0
4415	CAT	94.69661409562133
14093	GFOD2	2.0
13362	SPATA31D1	1.0
10066	ZMYND10	11.339570517202098
12634	ENSP00000432016	3.0
12397	ZMYND11	20.480350173825478
16585	ZMYND12	1.0
11539	SHANK2	14.88278296469235
11541	SHANK1	19.685439733857496
2760	PLEC	81.96510641469585
5055	RRN3	30.572413839536633
180	CBL	142.42912128202335
3526	ENSP00000459962	30.390763968373744
13020	SV2C	5.294471986779679
8906	SV2B	8.734697157570135
11320	TBX22	4.4505050505050505
11972	SV2A	7.895579450335074
4754	TBX21	43.416839801974376
9948	TBX20	8.309620073936786
11078	CLVS2	9.22353617923224
11079	CLVS1	9.223536179232243
1975	RRM1	84.62328238584564
4177	RRM2	94.45736105426955
12830	HS3ST5	12.090928292150203
2985	CCK	57.15080546327691
14358	ZIC4	5.737893104271057
13176	HS3ST6	12.217586571145558
11182	SUOX	11.323610113334386
13684	HS3ST4	13.521509577647581
13623	TBX19	5.300746320627699
581	HS3ST1	16.267836894300743
11035	CFC1	12.03041785435278
9951	TBX18	7.311515310474918
13062	HS3ST2	13.947407646127111
1782	CD2	52.60735655776281
151	CD4	86.06373944734212
11108	CCS	8.257974192728199
2646	CD6	5.8135974730583015
1801	CD5	37.28012691853813
3478	CD7	17.595736179079886
9410	CD9	15.75714330556798
1661	CDA	60.78927042776891
9027	VPS29	35.98540236196733
3294	FRMPD3	31.62569915638648
15986	FRMPD4	1.0
12406	CLEC10A	13.761576832816024
16809	FRMPD1	3.0
13503	FRMPD2	4.0
5160	RRP1	54.30112926139775
2986	GRPR	40.71776505826479
6089	ELK1	19.202700091866852
12711	ENSP00000483415	4.3999333999334
5473	RRP8	80.53177269333925
5170	RRP9	79.77602919473108
6105	ELK4	9.363999101969302
12672	ALCAM	12.815977629804982
12597	SCN11A	16.59423621774687
5470	VPS35	47.86662955719363
7660	VPS36	23.248458429339546
8337	VPS39	20.96316540934003
8135	VPS18	22.33091559273234
9565	CLEC11A	1.0
1977	HUS1	46.085460746034144
1738	CEL	21.191936275095046
5944	NUP93	74.91636134928483
2083	BCAN	27.9785650955572
4134	BCAM	4.0
11948	SCN10A	20.051245468324097
16601	KRTAP4-12	1.0
4433	HECW2	36.849939018030504
1683	HECW1	42.569393557378405
9909	SRFBP1	2.989064363202745
9980	TARS2	13.081781501494799
7798	NUP98	40.54082170970258
7652	VPS25	19.527540808963327
7662	VPS28	20.646065920874502
9144	CFB	12.683436622635705
7913	CFD	35.19853905689481
11340	CFH	11.460484287810207
11152	CFI	10.32478336560195
1668	CFP	39.49709648887529
5444	RRP7A	72.81003516682706
4041	NUP85	106.1360557217283
5109	RRS1	74.14303168027716
12588	ST3GAL4	28.93558907240285
8342	VPS11	15.948996883072594
2294	ST3GAL5	9.17632844701156
5931	NUP88	72.39010129881646
12587	ST3GAL6	16.93531346453348
2141	CGA	51.25824604631294
3715	ST3GAL1	26.597131533600894
12367	ENSP00000254627	3.5666666666666664
3716	ST3GAL2	27.610045169945405
12452	ST3GAL3	27.820217106402254
15209	CGB	2.9649014778325125
8338	VPS16	16.17370450509618
4193	PLK4	65.39758525692173
13800	ARL14EP	4.561111111111112
7378	PLK3	24.90467744652828
4466	NFE2	10.900362841968882
15730	C3orf17	3.5504132231404957
14214	PLK5	1.992765961363239
7930	APOOL	35.93693989196994
17102	GTF2IRD2	0.0
9935	MCAM	14.647515206764918
12553	PLK2	19.865657667894887
1024	PLK1	182.53081140873113
8084	CGN	22.09179147978483
7121	ELL2	31.828291322331697
11020	MCAT	13.331655949433745
7126	ELL3	32.20041014666948
3096	GTF2IRD1	6.844889573703133
17029	RSPH10B	0.0
11185	MOCS2	10.15407983594531
6799	MOCS3	18.834989137911197
165	STON1	52.06203601471421
1417	CHM	43.377002904039266
230	STON2	51.53560377846383
10669	MCEE	9.065668630886021
5148	RRP12	60.51822642275211
11246	CIC	2.584188371481189
5446	RRP15	52.55339996843454
12244	ZIK1	1.0
12766	EDARADD	5.3524258760107815
17181	CT45A10	1.0
14064	RPS6KL1	3.0
851	EXOC8	27.810214036389635
8001	PLLP	3.0
845	EXOC7	36.85126192914478
6885	CIT	20.77505642183727
885	EXOC4	34.57400039090181
15145	PLIN4	1.7838709677419355
260	PLIN3	18.836077623311784
877	EXOC3	33.85087757046685
854	EXOC6	28.26646923451615
7772	PLIN2	17.93604123051307
9289	PLIN1	34.05770839427649
847	EXOC5	29.07886563061309
15811	RCCD1	2.0
7819	MOCS1	27.559603594647253
849	EXOC2	33.586765807389604
863	EXOC1	26.595610874112566
11203	PLIN5	3.8654850433324013
9576	NFIX	15.470674392903588
16484	DCAF12L2	0.0
12919	PRUNE2	2.990363673720978
5120	ENSP00000482107	60.041402781383496
15480	METTL21A	7.157792207792208
15163	METTL21B	1.7916666666666665
16215	APOL4	1.0
14029	METTL21C	3.012987012987013
16507	APOL6	1.0
16259	RASSF10	2.4464285714285716
11669	MINOS1	13.355566963696138
5426	RRP36	71.06447746070461
7040	CKB	14.80892479082059
577	APOL1	37.469285730858104
12458	PAIP2	8.540853141714496
12050	ZIM2	3.0
12197	ZIM3	2.0
4348	PAIP1	28.06133848172376
8891	BCHE	10.80887571961565
3468	HIPK4	5.0
8585	CKM	12.686194376124826
8303	MCF2	18.016346566476223
13050	MOCOS	4.778260534479104
7769	G0S2	15.1739231760413
11183	ELP2	12.250453857609914
5156	ELP3	31.38987733033387
5425	RRP1B	48.200565115681634
3086	ELP4	10.010296993124827
7834	HIPK1	7.849014370509216
12320	ELP5	6.825730994152047
2591	ELP6	17.90773486871913
12800	HIPK3	7.910924901808492
6857	HIPK2	29.455022949575962
9575	NFIA	19.342333518995726
9579	NFIB	15.453237111701261
4656	NFIC	30.6684134585674
8002	PLP1	11.066822991822992
5344	FOSB	47.039789198891945
8687	CLC	1.0
12373	PLP2	5.0
14896	FAM49A	1.0
7933	FAM49B	30.520423484744
13056	C1orf177	6.0891687394480245
14886	C1orf174	1.0
11305	LCLAT1	17.1697857653826
5376	CLU	58.63201116566024
10009	THG1L	1.0
16260	PODNL1	1.0
9875	CFL2	21.79435879105332
6641	CFL1	49.20808841567032
10938	PLS3	8.77041980134539
4175	OIP5	78.20752637286009
9701	IL13RA2	6.680877803585214
14935	PLS1	5.0
9460	IL13RA1	19.117563346063246
13348	KCMF1	2.958564915327833
3179	COL27A1	14.34104081022745
16163	FKBPL	6.928184430362034
13887	DIO1	8.098367197747052
8391	DIO2	18.608083482671745
15309	DIO3	5.212885662431942
7374	LEMD3	17.310865959826547
16162	FAM91A1	1.7571428571428571
7379	LEMD2	5.889143819201901
15547	LEMD1	1.8446969696969697
11865	TOM1L1	5.0
3085	TOM1L2	7.829481316689326
1216	MTNR1A	37.34608402338946
8270	OBSCN	23.012363953451043
1197	MTNR1B	40.954216921802065
7872	FKBP8	19.365306257490186
11590	FKBP7	5.939465408805031
11592	FKBP9	10.99442037995357
276	FKBP4	46.413062677563424
7190	FKBP3	8.868789491700031
7842	FKBP6	38.68819303449085
288	FKBP5	26.620620805850248
16075	C1orf158	0.0
4105	FKBP2	16.46148877454123
16945	CNP	5.484668109668109
11443	CD300LB	2.889760108139555
13401	CD300LF	1.9750459277403551
10729	CD300LG	4.825432900432901
4338	PLTP	22.33460241977672
6540	MCL1	44.206304487233574
8095	C1orf167	0.875
13403	C1orf162	3.8074903142488163
8070	TCEANC	12.671439361098091
12532	ENSP00000482133	1.0
10679	BCL9	52.26030970962378
4443	UBOX5	44.502120252153475
3482	BCL6	59.719080261882205
8346	CPD	27.645599175518637
4124	BCL3	11.505685330169172
6568	BCL2	72.90333205421032
4822	CPE	9.07459869135692
1419	OSCP1	3.0
1086	CPM	6.292771282604565
3113	MCM7	90.4358468288016
7527	ZC3H4	4.910051622457002
2707	COL14A1	13.968613668417278
16000	C1orf131	1.0
2443	MCM8	40.90446078632841
13385	ZC3H3	7.690749600319194
5875	MCM9	32.88006747684208
7128	ZC3H8	35.283113051433034
7531	ZC3H6	4.910051622457002
13371	CPZ	4.0
4377	KBTBD13	37.36345423512681
8158	KBTBD12	5.350519713261649
10511	OR51H1P	13.83508464551022
4926	VPS72	23.778443012798654
16994	CEP170B	1.0
7168	TCEB3C	37.19864203114744
13707	EVI5L	3.1547619047619047
7172	TCEB3B	38.16923026644156
16666	C1orf146	1.0
3479	CR2	16.79564939638843
11331	CR1	10.210357722962124
10939	GGPS1	15.633792072947069
244	SGIP1	58.94062694370723
5462	DIS3	69.30487294696526
15438	C1orf141	0.0
467	APOA2	74.4985102599616
505	APOA1	89.87606362777504
3383	APOA4	42.37137252001708
469	APOA5	56.61646515322069
2125	CRH	50.015382195550245
3071	XCL2	50.088920437776075
7355	ST20-MTHFS	4.683559276980329
3139	MCM3	89.39826087361767
3140	MCM4	90.07187192850839
3003	XCL1	53.71689330482988
3097	MCM5	96.54457504212203
2439	MCM6	78.50944748415746
1453	CRK	112.16224253639203
3124	MCM2	95.47352824472173
7671	CRP	66.88536109169928
3451	HDAC4	87.1052096319766
3436	HDAC5	77.56076960181744
3532	CEBPA	57.82587923221939
11830	C1orf112	3.7618067002696494
6125	CEBPB	87.28849694344562
3407	HDAC2	125.32634301240077
3400	HDAC3	128.65495932302613
16565	C1orf111	2.983054483054483
16219	C1orf110	1.0
9297	CEBPD	31.075151674263154
5750	CEBPE	7.771391949408527
3425	HDAC1	176.3710058747321
7655	VPS4B	24.38715517133416
7667	VPS4A	15.743922240523842
14638	CEBPG	6.604440391664683
8658	CRX	13.768049851143372
4398	TULP4	66.95879306113983
11135	TULP3	11.508216812159425
8541	TULP2	3.9803751803751806
8752	TULP1	8.127979042431537
3456	HDAC8	66.39452529643317
3447	HDAC9	56.80427758690001
3442	HDAC6	69.77518490399676
3394	HDAC7	59.909975046301106
9181	STOX2	1.0
6682	NFS1	20.439663563250296
4565	HECTD1	38.76366165625755
156	VPS51	24.719108848523106
4512	HECTD2	37.30085332888396
4495	HECTD3	36.84993901803051
15624	HECTD4	1.0
202	VPS53	35.777618292854974
229	VPS52	30.98341698421744
9457	IL21R	21.16999813736075
12311	XIRP1	3.857142857142857
186	VPS54	31.22959063099588
